,class,address
11501,3.634,/home/sanchit/Desktop/app/Selfie-dataset/images/10175353_466945583406457_249425725_a.jpg
32439,4.154,/home/sanchit/Desktop/app/Selfie-dataset/images/1516434_239504929506664_1999103612_a.jpg
287,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20210102-WA0018.jpg
37938,3.89,/home/sanchit/Desktop/app/Selfie-dataset/images/1889262_267402290097342_1710188688_a.jpg
3002,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00012000.jpg
388,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00087778.jpg
36146,5.708,/home/sanchit/Desktop/app/Selfie-dataset/images/1538609_712158662179569_549124028_a.jpg
33973,5.146,/home/sanchit/Desktop/app/Selfie-dataset/images/1527585_1410364079230503_1901654049_a.jpg
21453,5.526,/home/sanchit/Desktop/app/Selfie-dataset/images/10254191_739613812757823_1479632222_a.jpg
1139,7,/home/sanchit/Desktop/app/menWomen/men/00000836.jpg
36447,4.508,/home/sanchit/Desktop/app/Selfie-dataset/images/1597435_1485012988396221_564436094_a.jpg
18793,4.081,/home/sanchit/Desktop/app/Selfie-dataset/images/10251480_525655790888964_494944397_a.jpg
24269,5.265,/home/sanchit/Desktop/app/Selfie-dataset/images/10261268_234977313359853_1856658457_a.jpg
26585,4.299,/home/sanchit/Desktop/app/Selfie-dataset/images/1171638_1395421070736805_1237597158_a.jpg
16248,5.031,/home/sanchit/Desktop/app/Selfie-dataset/images/10246213_308597319294156_73098411_a.jpg
3784,4.728,/home/sanchit/Desktop/app/Selfie-dataset/images/10011286_297130273770146_1683654114_a.jpg
25599,2.624,/home/sanchit/Desktop/app/Selfie-dataset/images/1170363_439974129439047_1100130585_a.jpg
37123,5.124,/home/sanchit/Desktop/app/Selfie-dataset/images/1739449_221107684753693_1279015258_a.jpg
31758,4.547,/home/sanchit/Desktop/app/Selfie-dataset/images/1515997_624593484293742_258593457_a.jpg
40348,5.038,/home/sanchit/Desktop/app/Selfie-dataset/images/925216_261103077394860_1405471433_a.jpg
791,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00034631.jpg
25843,2.936,/home/sanchit/Desktop/app/Selfie-dataset/images/1170462_847335368614957_1088744266_a.jpg
43610,4.125,/home/sanchit/Desktop/app/Selfie-dataset/images/927249_1482923151921795_399705346_a.jpg
862,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00108988.jpg
782,4.389,/home/sanchit/Desktop/app/Selfie-dataset/images/10005456_870109003016355_1764070973_a.jpg
652,7,/home/sanchit/Desktop/app/menWomen/men/00002272.jpg
36536,3.806,/home/sanchit/Desktop/app/Selfie-dataset/images/1660471_561634680624440_1398741242_a.jpg
21983,3.968,/home/sanchit/Desktop/app/Selfie-dataset/images/10254248_307938326022477_1536478760_a.jpg
39487,4.286,/home/sanchit/Desktop/app/Selfie-dataset/images/924319_230444623819387_1419749527_a.jpg
2537,3.147,/home/sanchit/Desktop/app/Selfie-dataset/images/10009736_691869140859861_1887339042_a.jpg
37698,5.219,/home/sanchit/Desktop/app/Selfie-dataset/images/1799663_508423859263950_2135246836_a.jpg
34430,4.448,/home/sanchit/Desktop/app/Selfie-dataset/images/1527742_1408933099377830_1351387452_a.jpg
9880,5.217,/home/sanchit/Desktop/app/Selfie-dataset/images/10175221_1412948138969555_1219455839_a.jpg
32637,4.48,/home/sanchit/Desktop/app/Selfie-dataset/images/1516567_585812038184002_1160830313_a.jpg
40919,5.116,/home/sanchit/Desktop/app/Selfie-dataset/images/925454_685823854811372_1519093317_a.jpg
509,7,/home/sanchit/Desktop/app/menWomen/men/00000072.jpg
22021,5.548,/home/sanchit/Desktop/app/Selfie-dataset/images/10254252_311891458935775_1045810860_a.jpg
40123,4.219,/home/sanchit/Desktop/app/Selfie-dataset/images/924967_225415830991045_1061968170_a.jpg
12967,5.135,/home/sanchit/Desktop/app/Selfie-dataset/images/10245956_278054689020543_1077055327_a.jpg
16299,5.19,/home/sanchit/Desktop/app/Selfie-dataset/images/10246217_374242406051528_1754921326_a.jpg
12665,5.531,/home/sanchit/Desktop/app/Selfie-dataset/images/10245930_455228717940453_955215664_a.jpg
43257,5.293,/home/sanchit/Desktop/app/Selfie-dataset/images/927026_824323124263040_1329027394_a.jpg
661,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00045395.jpg
26405,5.007,/home/sanchit/Desktop/app/Selfie-dataset/images/1171201_450769815055625_1934786667_a.jpg
426,7,/home/sanchit/Desktop/app/menWomen/men/00000729.jpg
29527,6.152,/home/sanchit/Desktop/app/Selfie-dataset/images/1390059_484393535021988_1723501787_a.jpg
12305,3.497,/home/sanchit/Desktop/app/Selfie-dataset/images/10245903_458818234250326_1965147461_a.jpg
25,7,/home/sanchit/Desktop/app/menWomen/men/00000455.jpg
9227,3.939,/home/sanchit/Desktop/app/Selfie-dataset/images/10175165_649932498375408_1030756639_a.jpg
1336,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00120632.jpg
43062,3.62,/home/sanchit/Desktop/app/Selfie-dataset/images/926747_1410314092572427_59796878_a.jpg
43769,3.853,/home/sanchit/Desktop/app/Selfie-dataset/images/927261_707335749328030_643034541_a.jpg
12790,3.761,/home/sanchit/Desktop/app/Selfie-dataset/images/10245942_1490340557854016_1130944590_a.jpg
12381,4.546,/home/sanchit/Desktop/app/Selfie-dataset/images/10245909_1437725993136748_333181849_a.jpg
472,7,/home/sanchit/Desktop/app/menWomen/men/00000484.jpg
560,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20201012_203245.jpg
1737,3.594,/home/sanchit/Desktop/app/Selfie-dataset/images/10009138_289340167898618_1871672759_a.jpg
34358,3.515,/home/sanchit/Desktop/app/Selfie-dataset/images/1527724_685715768160072_1768580936_a.jpg
16162,3.66,/home/sanchit/Desktop/app/Selfie-dataset/images/10246207_1403007846640534_669977251_a.jpg
24827,3.779,/home/sanchit/Desktop/app/Selfie-dataset/images/1168794_1412102182387934_1015210396_a.jpg
16791,3.703,/home/sanchit/Desktop/app/Selfie-dataset/images/10249109_393273840812639_1500731749_a.jpg
37621,2.848,/home/sanchit/Desktop/app/Selfie-dataset/images/1799600_454537281345142_1265618827_a.jpg
1056,5.25,/home/sanchit/Desktop/app/Selfie-dataset/images/10005547_269863959840631_1888445384_a.jpg
30841,3.095,/home/sanchit/Desktop/app/Selfie-dataset/images/1515736_637931009619388_767528714_a.jpg
6725,3.926,/home/sanchit/Desktop/app/Selfie-dataset/images/10013114_625499334196702_86707009_a.jpg
42635,5.443,/home/sanchit/Desktop/app/Selfie-dataset/images/926714_729962437055915_1584894846_a.jpg
264,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20210106-WA0037.jpg
32939,5.151,/home/sanchit/Desktop/app/Selfie-dataset/images/1516723_243233345861808_625837448_a.jpg
29333,3.989,/home/sanchit/Desktop/app/Selfie-dataset/images/1389156_694945523884058_1915487578_a.jpg
3080,4.665,/home/sanchit/Desktop/app/Selfie-dataset/images/10011150_595295850561034_2045058803_a.jpg
44708,4.468,/home/sanchit/Desktop/app/Selfie-dataset/images/927932_270256019818793_1451785404_a.jpg
20690,4.344,/home/sanchit/Desktop/app/Selfie-dataset/images/10254113_652435191494816_1408532946_a.jpg
33850,4.348,/home/sanchit/Desktop/app/Selfie-dataset/images/1527531_615817985166448_562741722_a.jpg
265,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00048779.jpg
582,7,/home/sanchit/Desktop/app/menWomen/women/00002268.jpg
35590,4.472,/home/sanchit/Desktop/app/Selfie-dataset/images/1530898_254996228018426_1891263779_a.jpg
32313,3.995,/home/sanchit/Desktop/app/Selfie-dataset/images/1516350_556763944436792_253010264_a.jpg
1082,7,/home/sanchit/Desktop/app/menWomen/men/00000852.jpg
589,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00011020.jpg
345,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20201004-WA0008.jpg
37487,4.374,/home/sanchit/Desktop/app/Selfie-dataset/images/1742550_1411485389114756_1448140359_a.jpg
29358,5.005,/home/sanchit/Desktop/app/Selfie-dataset/images/1389465_709148889136323_1497942740_a.jpg
11038,5.158,/home/sanchit/Desktop/app/Selfie-dataset/images/10175315_651709791562840_1454584267_a.jpg
22702,4.08,/home/sanchit/Desktop/app/Selfie-dataset/images/10254329_734442569920925_80660910_a.jpg
4572,2.874,/home/sanchit/Desktop/app/Selfie-dataset/images/10011427_246040532245696_1623701700_a.jpg
1035,6,/home/sanchit/Desktop/app/menWomen/men/00000416.jpg
11300,3.941,/home/sanchit/Desktop/app/Selfie-dataset/images/10175337_1424522644469698_1488184191_a.jpg
282,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20210108-WA0028.jpg
5444,4.919,/home/sanchit/Desktop/app/Selfie-dataset/images/10012516_1401711900104751_658156987_a.jpg
13685,3.633,/home/sanchit/Desktop/app/Selfie-dataset/images/10246010_253947014784638_1108489005_a.jpg
11806,4.576,/home/sanchit/Desktop/app/Selfie-dataset/images/10175377_1437552716490912_1008613728_a.jpg
35934,4.814,/home/sanchit/Desktop/app/Selfie-dataset/images/1538574_672999889428031_684883688_a.jpg
8535,5.357,/home/sanchit/Desktop/app/Selfie-dataset/images/10175107_548792328568903_740921197_a.jpg
10900,3.937,/home/sanchit/Desktop/app/Selfie-dataset/images/10175305_1488822181341859_504989421_a.jpg
38276,5.306,/home/sanchit/Desktop/app/Selfie-dataset/images/1922285_582477085181348_529520707_a.jpg
28668,4.548,/home/sanchit/Desktop/app/Selfie-dataset/images/1209573_1432284397019535_133616847_a.jpg
2077,5.441,/home/sanchit/Desktop/app/Selfie-dataset/images/10009240_541747365942520_1981783753_a.jpg
33684,5.296,/home/sanchit/Desktop/app/Selfie-dataset/images/1517000_648575868531099_1848948400_a.jpg
42328,5.596,/home/sanchit/Desktop/app/Selfie-dataset/images/926428_241333869404699_1149343337_a.jpg
44643,4.189,/home/sanchit/Desktop/app/Selfie-dataset/images/927927_249380011915937_1446931098_a.jpg
32525,3.923,/home/sanchit/Desktop/app/Selfie-dataset/images/1516487_271796492988486_644415367_a.jpg
188,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/272_NIKON-D3400-18-55MM_M.JPG
14908,5.549,/home/sanchit/Desktop/app/Selfie-dataset/images/10246104_507068146065281_1535113902_a.jpg
19081,2.848,/home/sanchit/Desktop/app/Selfie-dataset/images/10251502_1409595502642659_1983556844_a.jpg
33221,3.758,/home/sanchit/Desktop/app/Selfie-dataset/images/1516833_1399879300288107_401948809_a.jpg
8005,5.07,/home/sanchit/Desktop/app/Selfie-dataset/images/10013320_373677469437870_1125231319_a.jpg
3410,4.196,/home/sanchit/Desktop/app/Selfie-dataset/images/10011221_1436307113279603_361078050_a.jpg
38160,4.695,/home/sanchit/Desktop/app/Selfie-dataset/images/1922141_214154442111350_338701285_a.jpg
1367,7,/home/sanchit/Desktop/app/menWomen/men/00000382.jpg
43319,5.378,/home/sanchit/Desktop/app/Selfie-dataset/images/927031_305533142933607_1318368855_a.jpg
565,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20201023-WA0025.jpg
521,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20210411-WA0018.jpg
173,5.233,/home/sanchit/Desktop/app/Selfie-dataset/images/10004164_771066272933142_1551188390_a.jpg
29840,3.746,/home/sanchit/Desktop/app/Selfie-dataset/images/1515113_640059596042816_1244867997_a.jpg
20697,3.841,/home/sanchit/Desktop/app/Selfie-dataset/images/10254114_1515329008680075_984727456_a.jpg
39682,4.894,/home/sanchit/Desktop/app/Selfie-dataset/images/924335_1401163436824587_802611192_a.jpg
1428,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00074006.jpg
683,3.316,/home/sanchit/Desktop/app/Selfie-dataset/images/10005324_289783971176136_821662012_a.jpg
36752,3.42,/home/sanchit/Desktop/app/Selfie-dataset/images/1663157_1472359409659768_169762804_a.jpg
53,7,/home/sanchit/Desktop/app/manual_dataset/5/IMG-20201013-WA0023.jpg
32612,3.931,/home/sanchit/Desktop/app/Selfie-dataset/images/1516555_614498628626186_1638313622_a.jpg
34,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/47_XIAOMI-REDMI-7_F.jpg
562,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200129-WA0007.jpg
6065,4.631,/home/sanchit/Desktop/app/Selfie-dataset/images/10012997_229215247286231_1277926541_a.jpg
395,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20200320_205942.jpg
17820,4.185,/home/sanchit/Desktop/app/Selfie-dataset/images/10249187_231956317011380_1737208102_a.jpg
36833,4.574,/home/sanchit/Desktop/app/Selfie-dataset/images/1737355_1436639796575851_1686846433_a.jpg
24161,2.85,/home/sanchit/Desktop/app/Selfie-dataset/images/10261249_483982435061230_208559556_a.jpg
6610,5.487,/home/sanchit/Desktop/app/Selfie-dataset/images/10013093_226803174181220_1867903747_a.jpg
39745,4.878,/home/sanchit/Desktop/app/Selfie-dataset/images/924341_1402228833384501_34833706_a.jpg
36389,3.992,/home/sanchit/Desktop/app/Selfie-dataset/images/1597255_728394807213078_2107288859_a.jpg
197,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00032720.jpg
15519,6.119,/home/sanchit/Desktop/app/Selfie-dataset/images/10246153_1438908599683060_1692251012_a.jpg
230,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20191005_001020_Bokeh.jpg
15061,4.016,/home/sanchit/Desktop/app/Selfie-dataset/images/10246117_648515971883520_1740605117_a.jpg
6191,5.106,/home/sanchit/Desktop/app/Selfie-dataset/images/10013018_567480766693207_339981048_a.jpg
158,4,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20191005_000813_Bokeh.jpg
37666,4.148,/home/sanchit/Desktop/app/Selfie-dataset/images/1799638_264576577048994_1410996574_a.jpg
17696,4.427,/home/sanchit/Desktop/app/Selfie-dataset/images/10249178_593017300793673_1440868406_a.jpg
621,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00009361.jpg
30505,5.381,/home/sanchit/Desktop/app/Selfie-dataset/images/1515262_636653946410098_1848163470_a.jpg
41710,4.067,/home/sanchit/Desktop/app/Selfie-dataset/images/926143_1438691973035795_1644018664_a.jpg
827,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00028865.jpg
8692,5.617,/home/sanchit/Desktop/app/Selfie-dataset/images/10175121_617041831713240_85188827_a.jpg
31719,3.397,/home/sanchit/Desktop/app/Selfie-dataset/images/1515988_771215929563839_369066393_a.jpg
12439,5.586,/home/sanchit/Desktop/app/Selfie-dataset/images/10245913_232848876911842_1734805654_a.jpg
15086,5.541,/home/sanchit/Desktop/app/Selfie-dataset/images/10246119_1409719062625488_1299740831_a.jpg
18038,3.968,/home/sanchit/Desktop/app/Selfie-dataset/images/10251419_755424311158357_890343730_a.jpg
6323,3.928,/home/sanchit/Desktop/app/Selfie-dataset/images/10013040_270227003150884_242685922_a.jpg
6700,5.501,/home/sanchit/Desktop/app/Selfie-dataset/images/10013110_232320376956771_1711812486_a.jpg
8679,5.256,/home/sanchit/Desktop/app/Selfie-dataset/images/10175121_1424371857817174_396594415_a.jpg
318,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/194_IPHONE-SE_F.jpg
39145,5.769,/home/sanchit/Desktop/app/Selfie-dataset/images/1963119_811673995529429_981598641_a.jpg
19993,4.11,/home/sanchit/Desktop/app/Selfie-dataset/images/10251565_1402705553337470_458537697_a.jpg
34689,5.784,/home/sanchit/Desktop/app/Selfie-dataset/images/1530615_1397527383859017_1826995115_a.jpg
398,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00044501.jpg
11945,5.231,/home/sanchit/Desktop/app/Selfie-dataset/images/10175387_456993387737338_849469910_a.jpg
5406,4.613,/home/sanchit/Desktop/app/Selfie-dataset/images/10012504_767871076570379_1465807988_a.jpg
15417,4.381,/home/sanchit/Desktop/app/Selfie-dataset/images/10246145_237735283016731_867832715_a.jpg
2104,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00096012.jpg
19154,5.083,/home/sanchit/Desktop/app/Selfie-dataset/images/10251508_1374313059517993_137520244_a.jpg
20614,3.991,/home/sanchit/Desktop/app/Selfie-dataset/images/10254107_1409941682605740_1554673_a.jpg
37536,4.01,/home/sanchit/Desktop/app/Selfie-dataset/images/1742684_1424743734443852_1357852752_a.jpg
3826,4.646,/home/sanchit/Desktop/app/Selfie-dataset/images/10011293_678901832170199_1788035254_a.jpg
3477,3.768,/home/sanchit/Desktop/app/Selfie-dataset/images/10011231_305022649649901_1350434734_a.jpg
26870,4.245,/home/sanchit/Desktop/app/Selfie-dataset/images/1171728_1441684442736648_196688703_a.jpg
762,3.908,/home/sanchit/Desktop/app/Selfie-dataset/images/10005454_395336950606292_1822143977_a.jpg
3749,4.929,/home/sanchit/Desktop/app/Selfie-dataset/images/10011278_250845055101100_1654048280_a.jpg
34473,5.425,/home/sanchit/Desktop/app/Selfie-dataset/images/1527748_748363941871176_1501550112_a.jpg
96,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/337_XIAOMI-PROCOFONE-F1_M.jpg
490,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00032544.jpg
42582,5.34,/home/sanchit/Desktop/app/Selfie-dataset/images/926445_691290740936692_1057519386_a.jpg
32633,4.55,/home/sanchit/Desktop/app/Selfie-dataset/images/1516567_1425261067723982_1713122659_a.jpg
18447,4.1,/home/sanchit/Desktop/app/Selfie-dataset/images/10251451_1459671090934640_643783810_a.jpg
6518,5.414,/home/sanchit/Desktop/app/Selfie-dataset/images/10013075_726003544096711_936433132_a.jpg
2172,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00069922.jpg
41835,2.577,/home/sanchit/Desktop/app/Selfie-dataset/images/926152_1483273198554425_347009364_a.jpg
318,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00055402.jpg
25105,3.767,/home/sanchit/Desktop/app/Selfie-dataset/images/1169797_243307369166900_1505227418_a.jpg
1167,7,/home/sanchit/Desktop/app/menWomen/men/00002084.jpg
13451,4.046,/home/sanchit/Desktop/app/Selfie-dataset/images/10245993_280918908743173_1082795640_a.jpg
46601,4.157,/home/sanchit/Desktop/app/Selfie-dataset/images/addacd880c9911e3b5c5123139255467_6.jpg
24937,2.903,/home/sanchit/Desktop/app/Selfie-dataset/images/1168846_241284459389879_1443917799_a.jpg
19779,3.871,/home/sanchit/Desktop/app/Selfie-dataset/images/10251551_490981031001932_354215818_a.jpg
10844,5.231,/home/sanchit/Desktop/app/Selfie-dataset/images/10175302_227949434072679_1507203652_a.jpg
38270,3.621,/home/sanchit/Desktop/app/Selfie-dataset/images/1922285_286386084860661_638179043_a.jpg
21862,3.512,/home/sanchit/Desktop/app/Selfie-dataset/images/10254235_1493341740887016_773319081_a.jpg
489,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20200310_090723.jpg
1820,5.289,/home/sanchit/Desktop/app/Selfie-dataset/images/10009169_306891012796952_443336270_a.jpg
1330,7,/home/sanchit/Desktop/app/menWomen/men/00000065.jpg
7491,6.067,/home/sanchit/Desktop/app/Selfie-dataset/images/10013223_609472879145611_1879816861_a.jpg
688,7,/home/sanchit/Desktop/app/menWomen/women/00001819.jpg
31360,3.776,/home/sanchit/Desktop/app/Selfie-dataset/images/1515894_463117120487528_1586738502_a.jpg
209,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/159_NIKON-D3400-35MM_M.JPG
1874,7,/home/sanchit/Desktop/app/menWomen/women/00001874.jpg
30719,4.225,/home/sanchit/Desktop/app/Selfie-dataset/images/1515700_760137757337768_155985129_a.jpg
221,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG-20191230-WA0003.jpg
27663,5.077,/home/sanchit/Desktop/app/Selfie-dataset/images/1172078_463668210431879_1552815928_a.jpg
17146,5.174,/home/sanchit/Desktop/app/Selfie-dataset/images/10249135_774690545882234_908672202_a.jpg
1759,7,/home/sanchit/Desktop/app/menWomen/women/00001058.jpg
35488,4.501,/home/sanchit/Desktop/app/Selfie-dataset/images/1530882_553283508114636_1541164475_a.jpg
14140,5.635,/home/sanchit/Desktop/app/Selfie-dataset/images/10246048_1423140544605641_588736156_a.jpg
2867,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00042654.jpg
32560,5.147,/home/sanchit/Desktop/app/Selfie-dataset/images/1516525_295926270560012_439892530_a.jpg
3591,3.959,/home/sanchit/Desktop/app/Selfie-dataset/images/10011250_1467676606796668_647437454_a.jpg
2080,3.996,/home/sanchit/Desktop/app/Selfie-dataset/images/10009240_629600560456465_849322651_a.jpg
306,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20200515-WA0020.jpg
43351,3.654,/home/sanchit/Desktop/app/Selfie-dataset/images/927033_646083665456813_299409699_a.jpg
